X,Y,Z,Datetime,vector_magnitude
-0.00390625,-0.03125,-1.0039062,2025-04-16 10:02:40.600000000,1.0044001
-0.00390625,-0.03125,-1.0,2025-04-16 10:02:40.633333504,1.0004958
-0.0078125,-0.03125,-1.0039062,2025-04-16 10:02:40.666666752,1.0044229
-0.01171875,-0.03125,-1.0039062,2025-04-16 10:02:40.700000000,1.0044609
-0.0078125,-0.03125,-1.0,2025-04-16 10:02:40.733333248,1.0005187
-0.0078125,-0.03125,-1.0,2025-04-16 10:02:40.766666752,1.0005187
-0.0078125,-0.03125,-1.0,2025-04-16 10:02:40.800000000,1.0005187
-0.0078125,-0.03125,-1.0,2025-04-16 10:02:40.833333248,1.0005187
-0.00390625,-0.03125,-0.99609375,2025-04-16 10:02:40.866666496,0.9965915
-0.01171875,-0.02734375,-1.0,2025-04-16 10:02:40.900000000,1.0004424
-0.01171875,-0.03125,-1.0,2025-04-16 10:02:40.933333504,1.0005568
-0.015625,-0.03125,-1.0,2025-04-16 10:02:40.966666752,1.0006101
-0.00390625,-0.01953125,-1.0039062,2025-04-16 10:02:41.000000000,1.0041038
-0.0078125,-0.02734375,-1.0039062,2025-04-16 10:02:41.033333248,1.0043089
-0.00390625,-0.03125,-1.0078125,2025-04-16 10:02:41.066666496,1.0083045
-0.00390625,-0.03125,-1.0,2025-04-16 10:02:41.100000000,1.0004958
-0.0078125,-0.02734375,-1.0,2025-04-16 10:02:41.133333504,1.0004042
-0.0078125,-0.03125,-1.0,2025-04-16 10:02:41.166666752,1.0005187
-0.0078125,-0.03125,-1.0039062,2025-04-16 10:02:41.200000000,1.0044229
-0.01171875,-0.02734375,-1.0039062,2025-04-16 10:02:41.233333248,1.004347
-0.00390625,-0.03125,-1.0,2025-04-16 10:02:41.266666752,1.0004958
-0.01171875,-0.02734375,-1.0,2025-04-16 10:02:41.300000000,1.0004424
-0.0078125,-0.03125,-1.0,2025-04-16 10:02:41.333333248,1.0005187
-0.01171875,-0.02734375,-1.0,2025-04-16 10:02:41.366666496,1.0004424
-0.00390625,-0.02734375,-1.0039062,2025-04-16 10:02:41.400000000,1.0042862
-0.015625,-0.03125,-1.0039062,2025-04-16 10:02:41.433333504,1.0045141
-0.01171875,-0.02734375,-1.0039062,2025-04-16 10:02:41.466666752,1.004347
-0.0078125,-0.01953125,-1.0039062,2025-04-16 10:02:41.500000000,1.0041267
-0.00390625,-0.02734375,-1.0039062,2025-04-16 10:02:41.533333248,1.0042862
-0.01171875,-0.02734375,-1.0039062,2025-04-16 10:02:41.566666496,1.004347
-0.01171875,-0.02734375,-1.0039062,2025-04-16 10:02:41.600000000,1.004347
-0.01171875,-0.02734375,-1.0,2025-04-16 10:02:41.633333504,1.0004424
-0.01171875,-0.03125,-1.0039062,2025-04-16 10:02:41.666666752,1.0044609
-0.0078125,-0.03515625,-1.0,2025-04-16 10:02:41.700000000,1.0006483
-0.00390625,-0.02734375,-1.0039062,2025-04-16 10:02:41.733333248,1.0042862
-0.01171875,-0.02734375,-1.0,2025-04-16 10:02:41.766666752,1.0004424
-0.01171875,-0.03125,-1.0,2025-04-16 10:02:41.800000000,1.0005568
-0.01171875,-0.02734375,-1.0039062,2025-04-16 10:02:41.833333248,1.004347
-0.0078125,-0.03125,-1.0,2025-04-16 10:02:41.866666496,1.0005187
-0.01171875,-0.02734375,-1.0,2025-04-16 10:02:41.900000000,1.0004424
-0.01171875,-0.03125,-1.0,2025-04-16 10:02:41.933333504,1.0005568
-0.00390625,-0.02734375,-1.0,2025-04-16 10:02:41.966666752,1.0003814
-0.0078125,-0.01953125,-1.0039062,2025-04-16 10:02:42.000000000,1.0041267
-0.0078125,-0.03125,-1.0039062,2025-04-16 10:02:42.033333248,1.0044229
-0.015625,-0.03125,-1.0039062,2025-04-16 10:02:42.066666496,1.0045141
-0.0078125,-0.03125,-1.0,2025-04-16 10:02:42.100000000,1.0005187
-0.01171875,-0.03125,-1.0,2025-04-16 10:02:42.133333504,1.0005568
-0.01171875,-0.02734375,-1.0,2025-04-16 10:02:42.166666752,1.0004424
-0.01171875,-0.02734375,-1.0,2025-04-16 10:02:42.200000000,1.0004424
-0.00390625,-0.03125,-1.0039062,2025-04-16 10:02:42.233333248,1.0044001
-0.015625,-0.02734375,-1.0,2025-04-16 10:02:42.266666752,1.0004958
-0.0078125,-0.03515625,-1.0,2025-04-16 10:02:42.300000000,1.0006483
-0.0078125,-0.03125,-1.0,2025-04-16 10:02:42.333333248,1.0005187
-0.0078125,-0.03125,-1.0,2025-04-16 10:02:42.366666496,1.0005187
-0.00390625,-0.03125,-1.0,2025-04-16 10:02:42.400000000,1.0004958
-0.01171875,-0.02734375,-1.0,2025-04-16 10:02:42.433333504,1.0004424
-0.01171875,-0.02734375,-1.0,2025-04-16 10:02:42.466666752,1.0004424
-0.01171875,-0.01953125,-1.0039062,2025-04-16 10:02:42.500000000,1.0041646
-0.01171875,-0.02734375,-0.99609375,2025-04-16 10:02:42.533333248,0.99653786
-0.00390625,-0.03125,-1.0,2025-04-16 10:02:42.566666496,1.0004958
-0.00390625,-0.03125,-1.0,2025-04-16 10:02:42.600000000,1.0004958
0.0,-0.03125,-1.0039062,2025-04-16 10:02:42.633333504,1.0043925
-0.00390625,-0.03125,-1.0,2025-04-16 10:02:42.666666752,1.0004958
-0.01171875,-0.02734375,-1.0039062,2025-04-16 10:02:42.700000000,1.004347
-0.015625,-0.03125,-1.0,2025-04-16 10:02:42.733333248,1.0006101
-0.0078125,-0.03125,-1.0039062,2025-04-16 10:02:42.766666752,1.0044229
-0.01171875,-0.02734375,-1.0078125,2025-04-16 10:02:42.800000000,1.0082514
-0.01171875,-0.02734375,-1.0039062,2025-04-16 10:02:42.833333248,1.004347
-0.01171875,-0.02734375,-1.0,2025-04-16 10:02:42.866666496,1.0004424
-0.0078125,-0.03125,-1.0039062,2025-04-16 10:02:42.900000000,1.0044229
-0.01171875,-0.02734375,-1.0039062,2025-04-16 10:02:42.933333504,1.004347
-0.0078125,-0.02734375,-1.0039062,2025-04-16 10:02:42.966666752,1.0043089
-0.00390625,-0.01171875,-1.0039062,2025-04-16 10:02:43.000000000,1.0039822
-0.01171875,-0.03125,-1.0,2025-04-16 10:02:43.033333248,1.0005568
-0.01171875,-0.02734375,-1.0039062,2025-04-16 10:02:43.066666496,1.004347
-0.01171875,-0.03125,-1.0039062,2025-04-16 10:02:43.100000000,1.0044609
-0.0078125,-0.02734375,-1.0,2025-04-16 10:02:43.133333504,1.0004042
-0.0078125,-0.02734375,-1.0,2025-04-16 10:02:43.166666752,1.0004042
-0.0078125,-0.02734375,-1.0,2025-04-16 10:02:43.200000000,1.0004042
-0.00390625,-0.03125,-1.0,2025-04-16 10:02:43.233333248,1.0004958
-0.01171875,-0.02734375,-1.0,2025-04-16 10:02:43.266666752,1.0004424
-0.015625,-0.03125,-1.0039062,2025-04-16 10:02:43.300000000,1.0045141
-0.01171875,-0.02734375,-1.0078125,2025-04-16 10:02:43.333333248,1.0082514
-0.015625,-0.02734375,-1.0,2025-04-16 10:02:43.366666496,1.0004958
-0.01171875,-0.02734375,-1.0039062,2025-04-16 10:02:43.400000000,1.004347
-0.0078125,-0.02734375,-1.0039062,2025-04-16 10:02:43.433333504,1.0043089
-0.0078125,-0.02734375,-1.0,2025-04-16 10:02:43.466666752,1.0004042
-0.0078125,-0.01953125,-1.0039062,2025-04-16 10:02:43.500000000,1.0041267
-0.015625,-0.02734375,-1.0039062,2025-04-16 10:02:43.533333248,1.0044001
-0.01171875,-0.03125,-1.0039062,2025-04-16 10:02:43.566666496,1.0044609
-0.0078125,-0.03125,-1.0,2025-04-16 10:02:43.600000000,1.0005187
-0.01171875,-0.02734375,-1.0,2025-04-16 10:02:43.633333504,1.0004424
-0.015625,-0.03125,-1.0,2025-04-16 10:02:43.666666752,1.0006101
-0.01171875,-0.03125,-1.0039062,2025-04-16 10:02:43.700000000,1.0044609
-0.01171875,-0.02734375,-1.0039062,2025-04-16 10:02:43.733333248,1.004347
-0.01171875,-0.02734375,-1.0,2025-04-16 10:02:43.766666752,1.0004424
-0.015625,-0.02734375,-1.0,2025-04-16 10:02:43.800000000,1.0004958
-0.00390625,-0.03125,-1.0039062,2025-04-16 10:02:43.833333248,1.0044001
-0.0078125,-0.03125,-1.0,2025-04-16 10:02:43.866666496,1.0005187
-0.00390625,-0.03125,-1.0,2025-04-16 10:02:43.900000000,1.0004958
-0.0078125,-0.02734375,-1.0,2025-04-16 10:02:43.933333504,1.0004042
-0.01171875,-0.03125,-1.0,2025-04-16 10:02:43.966666752,1.0005568
-0.00390625,-0.01953125,-1.0,2025-04-16 10:02:44.000000000,1.0001984
-0.01171875,-0.02734375,-1.0,2025-04-16 10:02:44.033333248,1.0004424
-0.015625,-0.02734375,-1.0,2025-04-16 10:02:44.066666496,1.0004958
-0.00390625,-0.03125,-1.0,2025-04-16 10:02:44.100000000,1.0004958
-0.00390625,-0.03125,-1.0,2025-04-16 10:02:44.133333504,1.0004958
-0.0078125,-0.03125,-1.0039062,2025-04-16 10:02:44.166666752,1.0044229
-0.0078125,-0.02734375,-1.0,2025-04-16 10:02:44.200000000,1.0004042
-0.01171875,-0.03125,-1.0039062,2025-04-16 10:02:44.233333248,1.0044609
-0.0078125,-0.0234375,-1.0039062,2025-04-16 10:02:44.266666752,1.0042102
-0.0078125,-0.02734375,-1.0078125,2025-04-16 10:02:44.300000000,1.0082136
-0.01171875,-0.03125,-1.0039062,2025-04-16 10:02:44.333333248,1.0044609
-0.01171875,-0.03125,-1.0039062,2025-04-16 10:02:44.366666496,1.0044609
-0.0078125,-0.03125,-1.0,2025-04-16 10:02:44.400000000,1.0005187
-0.0078125,-0.03125,-1.0,2025-04-16 10:02:44.433333504,1.0005187
-0.0078125,-0.03125,-1.0039062,2025-04-16 10:02:44.466666752,1.0044229
-0.01171875,-0.01953125,-1.0039062,2025-04-16 10:02:44.500000000,1.0041646
-0.0078125,-0.03125,-1.0,2025-04-16 10:02:44.533333248,1.0005187
-0.0078125,-0.02734375,-1.0,2025-04-16 10:02:44.566666496,1.0004042
-0.0078125,-0.03125,-1.0039062,2025-04-16 10:02:44.600000000,1.0044229
-0.01171875,-0.03125,-1.0,2025-04-16 10:02:44.633333504,1.0005568
-0.0078125,-0.03125,-1.0,2025-04-16 10:02:44.666666752,1.0005187
-0.01171875,-0.03125,-1.0,2025-04-16 10:02:44.700000000,1.0005568
-0.0078125,-0.02734375,-1.0,2025-04-16 10:02:44.733333248,1.0004042
-0.01171875,-0.02734375,-1.0,2025-04-16 10:02:44.766666752,1.0004424
-0.01171875,-0.03125,-1.0,2025-04-16 10:02:44.800000000,1.0005568
-0.0078125,-0.03125,-1.0,2025-04-16 10:02:44.833333248,1.0005187
-0.01171875,-0.03125,-1.0,2025-04-16 10:02:44.866666496,1.0005568
-0.01171875,-0.02734375,-1.0,2025-04-16 10:02:44.900000000,1.0004424
-0.015625,-0.03125,-1.0039062,2025-04-16 10:02:44.933333504,1.0045141
-0.0078125,-0.03125,-1.0,2025-04-16 10:02:44.966666752,1.0005187
-0.01171875,-0.01953125,-1.0,2025-04-16 10:02:45.000000000,1.0002594
-0.01171875,-0.0234375,-1.0,2025-04-16 10:02:45.033333248,1.0003433
-0.0078125,-0.02734375,-1.0,2025-04-16 10:02:45.066666496,1.0004042
0.0,-0.02734375,-1.0078125,2025-04-16 10:02:45.100000000,1.0081834
-0.0078125,-0.02734375,-1.0039062,2025-04-16 10:02:45.133333504,1.0043089
-0.0078125,-0.03125,-1.0,2025-04-16 10:02:45.166666752,1.0005187
-0.015625,-0.03125,-1.0,2025-04-16 10:02:45.200000000,1.0006101
-0.01171875,-0.03125,-1.0,2025-04-16 10:02:45.233333248,1.0005568
-0.0078125,-0.02734375,-1.0,2025-04-16 10:02:45.266666752,1.0004042
-0.00390625,-0.02734375,-1.0,2025-04-16 10:02:45.300000000,1.0003814
-0.01171875,-0.03125,-1.0,2025-04-16 10:02:45.333333248,1.0005568
-0.01171875,-0.02734375,-1.0039062,2025-04-16 10:02:45.366666496,1.004347
-0.0078125,-0.03125,-1.0,2025-04-16 10:02:45.400000000,1.0005187
-0.01171875,-0.02734375,-1.0,2025-04-16 10:02:45.433333504,1.0004424
-0.0078125,-0.02734375,-1.0039062,2025-04-16 10:02:45.466666752,1.0043089
-0.0078125,-0.015625,-1.0,2025-04-16 10:02:45.500000000,1.0001526
-0.01171875,-0.02734375,-1.0,2025-04-16 10:02:45.533333248,1.0004424
-0.01171875,-0.02734375,-1.0039062,2025-04-16 10:02:45.566666496,1.004347
-0.0078125,-0.03125,-1.0078125,2025-04-16 10:02:45.600000000,1.0083271
-0.01171875,-0.03125,-1.0,2025-04-16 10:02:45.633333504,1.0005568
-0.01171875,-0.0234375,-1.0,2025-04-16 10:02:45.666666752,1.0003433
-0.01171875,-0.03125,-1.0039062,2025-04-16 10:02:45.700000000,1.0044609
-0.01171875,-0.0234375,-1.0,2025-04-16 10:02:45.733333248,1.0003433
-0.00390625,-0.03125,-1.0,2025-04-16 10:02:45.766666752,1.0004958
-0.01171875,-0.03125,-1.0039062,2025-04-16 10:02:45.800000000,1.0044609
-0.0078125,-0.02734375,-1.0,2025-04-16 10:02:45.833333248,1.0004042
-0.01171875,-0.03125,-1.0039062,2025-04-16 10:02:45.866666496,1.0044609
-0.0078125,-0.03125,-1.0,2025-04-16 10:02:45.900000000,1.0005187
-0.01171875,-0.0234375,-1.0,2025-04-16 10:02:45.933333504,1.0003433
-0.015625,-0.02734375,-1.0039062,2025-04-16 10:02:45.966666752,1.0044001
-0.00390625,-0.01953125,-1.0,2025-04-16 10:02:46.000000000,1.0001984
-0.01171875,-0.0234375,-1.0,2025-04-16 10:02:46.033333248,1.0003433
-0.0078125,-0.03125,-1.0,2025-04-16 10:02:46.066666496,1.0005187
-0.01171875,-0.03125,-1.0,2025-04-16 10:02:46.100000000,1.0005568
-0.015625,-0.02734375,-1.0039062,2025-04-16 10:02:46.133333504,1.0044001
-0.0078125,-0.02734375,-1.0,2025-04-16 10:02:46.166666752,1.0004042
-0.01171875,-0.03125,-1.0,2025-04-16 10:02:46.200000000,1.0005568
-0.01171875,-0.02734375,-1.0,2025-04-16 10:02:46.233333248,1.0004424
-0.01171875,-0.02734375,-1.0039062,2025-04-16 10:02:46.266666752,1.004347
-0.01171875,-0.02734375,-1.0,2025-04-16 10:02:46.300000000,1.0004424
-0.0078125,-0.03125,-1.0039062,2025-04-16 10:02:46.333333248,1.0044229
-0.0078125,-0.03125,-1.0,2025-04-16 10:02:46.366666496,1.0005187
-0.0078125,-0.03125,-1.0,2025-04-16 10:02:46.400000000,1.0005187
-0.01171875,-0.03125,-1.0,2025-04-16 10:02:46.433333504,1.0005568
-0.01171875,-0.02734375,-1.0,2025-04-16 10:02:46.466666752,1.0004424
-0.00390625,-0.01953125,-1.0039062,2025-04-16 10:02:46.500000000,1.0041038
-0.01171875,-0.03125,-1.0039062,2025-04-16 10:02:46.533333248,1.0044609
-0.01171875,-0.0234375,-1.0,2025-04-16 10:02:46.566666496,1.0003433
-0.015625,-0.02734375,-1.0,2025-04-16 10:02:46.600000000,1.0004958
-0.01171875,-0.02734375,-0.99609375,2025-04-16 10:02:46.633333504,0.99653786
-0.0078125,-0.03125,-1.0,2025-04-16 10:02:46.666666752,1.0005187
-0.01171875,-0.02734375,-1.0039062,2025-04-16 10:02:46.700000000,1.004347
-0.015625,-0.03125,-1.0039062,2025-04-16 10:02:46.733333248,1.0045141
-0.0078125,-0.03125,-1.0,2025-04-16 10:02:46.766666752,1.0005187
-0.01171875,-0.02734375,-1.0,2025-04-16 10:02:46.800000000,1.0004424
-0.0078125,-0.03125,-0.99609375,2025-04-16 10:02:46.833333248,0.99661446
-0.00390625,-0.03125,-1.0,2025-04-16 10:02:46.866666496,1.0004958
-0.01171875,-0.02734375,-1.0,2025-04-16 10:02:46.900000000,1.0004424
-0.0078125,-0.02734375,-1.0039062,2025-04-16 10:02:46.933333504,1.0043089
-0.01171875,-0.02734375,-1.0,2025-04-16 10:02:46.966666752,1.0004424
-0.0078125,-0.01953125,-1.0039062,2025-04-16 10:02:47.000000000,1.0041267
-0.01171875,-0.02734375,-1.0,2025-04-16 10:02:47.033333248,1.0004424
-0.01171875,-0.03125,-1.0,2025-04-16 10:02:47.066666496,1.0005568
-0.01171875,-0.02734375,-1.0,2025-04-16 10:02:47.100000000,1.0004424
-0.0078125,-0.03125,-1.0,2025-04-16 10:02:47.133333504,1.0005187
-0.01171875,-0.02734375,-1.0,2025-04-16 10:02:47.166666752,1.0004424
-0.0078125,-0.02734375,-1.0,2025-04-16 10:02:47.200000000,1.0004042
-0.01171875,-0.03125,-1.0,2025-04-16 10:02:47.233333248,1.0005568
0.0,-0.03125,-1.0,2025-04-16 10:02:47.266666752,1.0004882
-0.01171875,-0.03125,-1.0,2025-04-16 10:02:47.300000000,1.0005568
-0.01171875,-0.03125,-1.0,2025-04-16 10:02:47.333333248,1.0005568
-0.01171875,-0.03125,-1.0039062,2025-04-16 10:02:47.366666496,1.0044609
-0.015625,-0.03515625,-1.03125,2025-04-16 10:02:47.400000000,1.0319674
-0.03125,-0.01953125,-1.0195312,2025-04-16 10:02:47.433333504,1.020197
0.35546875,-0.125,-1.0,2025-04-16 10:02:47.466666752,1.0686361
0.06640625,-0.07421875,-1.0234375,2025-04-16 10:02:47.500000000,1.0282717
-0.04296875,-0.52734375,-1.0429688,2025-04-16 10:02:47.533333248,1.1694963
0.046875,0.078125,-1.0390625,2025-04-16 10:02:47.566666496,1.0430492
-0.015625,0.02734375,-0.9140625,2025-04-16 10:02:47.600000000,0.9146049
0.0234375,0.05859375,-1.1171875,2025-04-16 10:02:47.633333504,1.1189685
-0.140625,0.44921875,-1.21875,2025-04-16 10:02:47.666666752,1.3064932
-0.12890625,0.38671875,-1.2851562,2025-04-16 10:02:47.700000000,1.3482562
-0.10546875,0.390625,-1.1132812,2025-04-16 10:02:47.733333248,1.184528
0.015625,0.2578125,-0.90625,2025-04-16 10:02:47.766666752,0.94233775
0.05859375,0.078125,-0.57421875,2025-04-16 10:02:47.800000000,0.5824637
0.12109375,-0.01171875,-0.47265625,2025-04-16 10:02:47.833333248,0.48806244
0.140625,-0.07421875,-0.51953125,2025-04-16 10:02:47.866666496,0.54331994
0.27734375,-0.171875,-0.9296875,2025-04-16 10:02:47.900000000,0.9852814
0.26171875,-0.20703125,-1.0742188,2025-04-16 10:02:47.933333504,1.1248575
0.27734375,-0.37109375,-0.95703125,2025-04-16 10:02:47.966666752,1.0632681
0.22265625,-0.20703125,-1.0546875,2025-04-16 10:02:48.000000000,1.0976354
0.1328125,0.0859375,-1.2109375,2025-04-16 10:02:48.033333248,1.2212265
0.09765625,0.015625,-1.2617188,2025-04-16 10:02:48.066666496,1.2655889
0.11328125,0.00390625,-0.85546875,2025-04-16 10:02:48.100000000,0.8629454
0.0703125,0.09765625,-1.0546875,2025-04-16 10:02:48.133333504,1.0615302
0.02734375,0.04296875,-0.92578125,2025-04-16 10:02:48.166666752,0.9271812
-0.2109375,0.3046875,-0.9609375,2025-04-16 10:02:48.200000000,1.0299175
-0.0859375,0.0390625,-1.0390625,2025-04-16 10:02:48.233333248,1.0433418
-0.15234375,0.1171875,-1.0234375,2025-04-16 10:02:48.266666752,1.0413289
-0.15234375,0.12109375,-1.0117188,2025-04-16 10:02:48.300000000,1.0302656
-0.08984375,0.1015625,-0.98828125,2025-04-16 10:02:48.333333248,0.9975403
0.03515625,-0.00390625,-1.0117188,2025-04-16 10:02:48.366666496,1.012337
0.0234375,-0.015625,-1.0,2025-04-16 10:02:48.400000000,1.0003966
0.0234375,-0.01953125,-1.0,2025-04-16 10:02:48.433333504,1.0004653
0.01171875,-0.00390625,-1.0,2025-04-16 10:02:48.466666752,1.0000763
0.01171875,0.01953125,-1.0,2025-04-16 10:02:48.500000000,1.0002594
0.01953125,-0.00390625,-1.0078125,2025-04-16 10:02:48.533333248,1.0080093
0.01953125,-0.00390625,-1.0,2025-04-16 10:02:48.566666496,1.0001984
0.01953125,0.0,-1.0,2025-04-16 10:02:48.600000000,1.0001907
0.01953125,0.0,-1.0,2025-04-16 10:02:48.633333504,1.0001907
0.01953125,-0.00390625,-1.0039062,2025-04-16 10:02:48.666666752,1.0041038
0.015625,0.0,-1.0,2025-04-16 10:02:48.700000000,1.0001221
0.01953125,-0.00390625,-1.0039062,2025-04-16 10:02:48.733333248,1.0041038
0.01953125,0.0,-1.0039062,2025-04-16 10:02:48.766666752,1.0040963
0.01953125,0.0,-1.0078125,2025-04-16 10:02:48.800000000,1.0080017
0.015625,0.00390625,-1.0,2025-04-16 10:02:48.833333248,1.0001297
0.015625,0.0,-1.0,2025-04-16 10:02:48.866666496,1.0001221
0.015625,0.00390625,-1.0,2025-04-16 10:02:48.900000000,1.0001297
0.015625,0.0,-1.0,2025-04-16 10:02:48.933333504,1.0001221
0.01171875,0.0,-1.0,2025-04-16 10:02:48.966666752,1.0000687
0.01953125,0.0078125,-1.0039062,2025-04-16 10:02:49.000000000,1.0041267
0.015625,0.00390625,-1.0,2025-04-16 10:02:49.033333248,1.0001297
0.015625,0.0,-1.0,2025-04-16 10:02:49.066666496,1.0001221
0.01171875,0.00390625,-1.0,2025-04-16 10:02:49.100000000,1.0000763
0.015625,0.0,-1.0,2025-04-16 10:02:49.133333504,1.0001221
0.01171875,0.0,-1.0,2025-04-16 10:02:49.166666752,1.0000687
0.01171875,0.00390625,-1.0,2025-04-16 10:02:49.200000000,1.0000763
0.01171875,0.0,-1.0,2025-04-16 10:02:49.233333248,1.0000687
0.015625,0.00390625,-1.0039062,2025-04-16 10:02:49.266666752,1.0040355
0.015625,0.00390625,-1.0,2025-04-16 10:02:49.300000000,1.0001297
0.01953125,0.0,-1.0,2025-04-16 10:02:49.333333248,1.0001907
0.01953125,0.0,-1.0078125,2025-04-16 10:02:49.366666496,1.0080017
0.015625,0.0,-1.0078125,2025-04-16 10:02:49.400000000,1.0079336
0.015625,0.0,-1.0039062,2025-04-16 10:02:49.433333504,1.0040278
0.015625,0.0,-1.0,2025-04-16 10:02:49.466666752,1.0001221
0.01953125,0.0078125,-1.0039062,2025-04-16 10:02:49.500000000,1.0041267
0.015625,0.0,-1.0,2025-04-16 10:02:49.533333248,1.0001221
0.01953125,0.0078125,-1.0039062,2025-04-16 10:02:49.566666496,1.0041267
0.01953125,0.0,-1.0,2025-04-16 10:02:49.600000000,1.0001907
0.01953125,0.00390625,-1.0,2025-04-16 10:02:49.633333504,1.0001984
0.01953125,0.0,-1.0039062,2025-04-16 10:02:49.666666752,1.0040963
0.015625,0.0,-1.0039062,2025-04-16 10:02:49.700000000,1.0040278
0.015625,0.0,-1.0039062,2025-04-16 10:02:49.733333248,1.0040278
0.01171875,0.00390625,-1.0078125,2025-04-16 10:02:49.766666752,1.0078882
0.01171875,0.0,-1.0,2025-04-16 10:02:49.800000000,1.0000687
0.01171875,0.0,-1.0,2025-04-16 10:02:49.833333248,1.0000687
0.01953125,0.0,-1.0039062,2025-04-16 10:02:49.866666496,1.0040963
0.01953125,0.0,-1.0039062,2025-04-16 10:02:49.900000000,1.0040963
0.015625,0.0,-1.0039062,2025-04-16 10:02:49.933333504,1.0040278
0.01953125,0.0,-1.0039062,2025-04-16 10:02:49.966666752,1.0040963
0.01953125,0.0078125,-1.0,2025-04-16 10:02:50.000000000,1.0002213
0.015625,0.0,-1.0039062,2025-04-16 10:02:50.033333248,1.0040278
0.01953125,0.0,-1.0039062,2025-04-16 10:02:50.066666496,1.0040963
0.015625,0.0,-1.0,2025-04-16 10:02:50.100000000,1.0001221
0.015625,0.0,-1.0039062,2025-04-16 10:02:50.133333504,1.0040278
0.01953125,-0.00390625,-1.0039062,2025-04-16 10:02:50.166666752,1.0041038
0.01171875,0.0,-1.0039062,2025-04-16 10:02:50.200000000,1.0039747
0.01953125,0.0,-1.0039062,2025-04-16 10:02:50.233333248,1.0040963
0.01953125,0.00390625,-1.0,2025-04-16 10:02:50.266666752,1.0001984
0.01171875,0.0,-1.0078125,2025-04-16 10:02:50.300000000,1.0078807
0.015625,0.0,-1.0078125,2025-04-16 10:02:50.333333248,1.0079336
0.01171875,0.0,-1.0039062,2025-04-16 10:02:50.366666496,1.0039747
0.01953125,0.0,-1.0,2025-04-16 10:02:50.400000000,1.0001907
0.01953125,0.0,-1.0,2025-04-16 10:02:50.433333504,1.0001907
0.01171875,0.00390625,-1.0,2025-04-16 10:02:50.466666752,1.0000763
0.015625,0.01171875,-1.0039062,2025-04-16 10:02:50.500000000,1.0040963
0.015625,0.00390625,-1.0,2025-04-16 10:02:50.533333248,1.0001297
0.015625,0.0,-1.0039062,2025-04-16 10:02:50.566666496,1.0040278
0.01953125,-0.00390625,-1.0078125,2025-04-16 10:02:50.600000000,1.0080093
0.015625,0.0,-1.0039062,2025-04-16 10:02:50.633333504,1.0040278
0.01953125,0.0,-1.0039062,2025-04-16 10:02:50.666666752,1.0040963
0.01953125,0.0,-1.0039062,2025-04-16 10:02:50.700000000,1.0040963
0.01953125,-0.00390625,-1.0039062,2025-04-16 10:02:50.733333248,1.0041038
0.015625,0.0,-1.0,2025-04-16 10:02:50.766666752,1.0001221
0.01171875,0.0,-1.0,2025-04-16 10:02:50.800000000,1.0000687
0.015625,0.0,-1.0039062,2025-04-16 10:02:50.833333248,1.0040278
0.015625,0.0,-1.0,2025-04-16 10:02:50.866666496,1.0001221
0.015625,0.0,-1.0,2025-04-16 10:02:50.900000000,1.0001221
0.015625,0.0,-1.0,2025-04-16 10:02:50.933333504,1.0001221
0.015625,-0.00390625,-1.0,2025-04-16 10:02:50.966666752,1.0001297
0.01953125,0.015625,-1.0039062,2025-04-16 10:02:51.000000000,1.0042177
0.01953125,0.0,-1.0039062,2025-04-16 10:02:51.033333248,1.0040963
0.015625,0.0,-1.0078125,2025-04-16 10:02:51.066666496,1.0079336
0.015625,0.0,-1.0039062,2025-04-16 10:02:51.100000000,1.0040278
0.015625,0.0,-1.0,2025-04-16 10:02:51.133333504,1.0001221
0.015625,0.0,-1.0,2025-04-16 10:02:51.166666752,1.0001221
0.015625,0.0,-1.0039062,2025-04-16 10:02:51.200000000,1.0040278
0.01171875,0.0,-1.0,2025-04-16 10:02:51.233333248,1.0000687
0.01953125,0.0,-1.0039062,2025-04-16 10:02:51.266666752,1.0040963
0.015625,0.0,-1.0,2025-04-16 10:02:51.300000000,1.0001221
0.015625,0.0,-1.0039062,2025-04-16 10:02:51.333333248,1.0040278
0.015625,0.00390625,-1.0,2025-04-16 10:02:51.366666496,1.0001297
0.01953125,0.0,-1.0039062,2025-04-16 10:02:51.400000000,1.0040963
0.01953125,0.0,-1.0,2025-04-16 10:02:51.433333504,1.0001907
0.01171875,0.0,-1.0,2025-04-16 10:02:51.466666752,1.0000687
0.0234375,0.01171875,-1.0039062,2025-04-16 10:02:51.500000000,1.0042481
0.015625,-0.00390625,-1.0039062,2025-04-16 10:02:51.533333248,1.0040355
0.01171875,-0.00390625,-1.0,2025-04-16 10:02:51.566666496,1.0000763
0.015625,0.0,-1.0078125,2025-04-16 10:02:51.600000000,1.0079336
0.015625,0.0,-1.0,2025-04-16 10:02:51.633333504,1.0001221
0.01171875,0.00390625,-1.0039062,2025-04-16 10:02:51.666666752,1.0039822
0.01171875,0.0,-1.0,2025-04-16 10:02:51.700000000,1.0000687
0.01953125,0.0,-1.0039062,2025-04-16 10:02:51.733333248,1.0040963
0.015625,0.0,-1.0039062,2025-04-16 10:02:51.766666752,1.0040278
0.01953125,0.0,-1.0,2025-04-16 10:02:51.800000000,1.0001907
0.01953125,0.0,-1.0078125,2025-04-16 10:02:51.833333248,1.0080017
0.01953125,0.0,-1.0,2025-04-16 10:02:51.866666496,1.0001907
